0.4984,0.49789,0.50074,0.50156,0.49952,0.50276,0.49911,0.50253,0.50157,0.49917,0.4984,0.49789,0.50074,0.50156,0.49952,0.50276,0.49911,0.50253,0.50157,0.49917
-0.28935,-0.19481,-0.22748,-0.24255,-0.22388,-0.16588,-0.2561,-0.27278,-0.28761,-0.2494,-0.28935,-0.19481,-0.22748,-0.24255,-0.22388,-0.16588,-0.2561,-0.27278,-0.28761,-0.2494
-0.95722,-0.98084,-0.97378,-0.97014,-0.97462,-0.98615,-0.96665,-0.96208,-0.95775,-0.9684,-0.95722,-0.98084,-0.97378,-0.97014,-0.97462,-0.98615,-0.96665,-0.96208,-0.95775,-0.9684
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012826,0.025745,0.02801,0.039073,0.033175,0.031761,0.031509,0.028137,0.031799,0.033328,0.012826,0.025745,0.02801,0.039073,0.033175,0.031761,0.031509,0.028137,0.031799,0.033328
0.054772,0.056881,0.064374,0.072505,0.060941,0.064011,0.071604,0.064591,0.061079,0.06443,0.054772,0.056881,0.064374,0.072505,0.062637,0.064011,0.071604,0.064591,0.061079,0.06443
0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.1989e-05,-9.5387e-05,0.0064909,3.1715e-05,-0.069493,9.3454e-05,-2.8314e-05,-1.1877e-05,-4.684e-06,-0.00078691,-3.1989e-05,-9.5387e-05,0.0064909,3.1715e-05,-0.00020111,9.3454e-05,-2.8314e-05,-1.1877e-05,-4.684e-06,-0.00078691
9.6697e-06,1.8945e-05,-0.0015163,-7.9295e-06,0.015963,-1.572e-05,7.5013e-06,3.3674e-06,1.4066e-06,0.00020266,9.6697e-06,1.8945e-05,-0.0015163,-7.9295e-06,4.6197e-05,-1.572e-05,7.5013e-06,3.3674e-06,1.4066e-06,0.00020266
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.57836,0.56802,0.57601,0.56519,0.56387,0.56702,0.56054,0.54387,0.57159,0.57892,0.57836,0.56802,0.57601,0.56519,0.56387,0.56702,0.56054,0.54387,0.57159,0.57892
0.44915,0.48121,0.48157,0.46647,0.45933,0.47873,0.46311,0.45875,0.44937,0.49046,0.44915,0.48121,0.48157,0.46647,0.45933,0.47873,0.46311,0.45875,0.44937,0.49046
0.4984,0.49789,0.50074,0.50156,0.49952,0.50276,0.49911,0.50253,0.50157,0.49917,0.4984,0.49789,0.50074,0.50156,0.49952,0.50276,0.49911,0.50253,0.50157,0.49917
-0.34581,-0.25703,-0.2851,-0.29981,-0.28171,-0.22714,-0.31162,-0.33139,-0.34351,-0.30592,-0.34581,-0.25703,-0.2851,-0.29981,-0.28171,-0.22714,-0.31162,-0.33139,-0.34351,-0.30592
-0.9383,-0.9664,-0.9585,-0.954,-0.9595,-0.97386,-0.95021,-0.94349,-0.93915,-0.95206,-0.9383,-0.9664,-0.9585,-0.954,-0.9595,-0.97386,-0.95021,-0.94349,-0.93915,-0.95206
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016298,0.026096,0.027318,0.038069,0.033095,0.031623,0.031205,0.028865,0.031779,0.033688,0.016298,0.026096,0.027318,0.038069,0.033095,0.031623,0.031205,0.028865,0.031779,0.033688
0.057328,0.056671,0.065211,0.071935,0.035116,0.063102,0.072812,0.064408,0.061204,0.061208,0.057328,0.04553,0.065211,0.071935,0.06217,0.063102,0.072812,0.064408,0.061204,0.061208
0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
1.3243e-05,0.00015721,-3.1629e-05,-0.0003223,-0.082164,0.00064097,2.2137e-05,1.8739e-05,-2.202e-05,0.0080224,1.3243e-05,-0.1242,-3.1629e-05,-0.0003223,-5.0529e-05,0.00064097,2.2137e-05,1.8739e-05,-2.202e-05,0.0080224
-4.8806e-06,-4.1812e-05,9.408e-06,0.00010129,0.024124,-0.0001495,-7.2596e-06,-6.5818e-06,8.0542e-06,-0.0025778,-4.8806e-06,0.033034,9.408e-06,0.00010129,1.4836e-05,-0.0001495,-7.2596e-06,-6.5818e-06,8.0542e-06,-0.0025778
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.57555,0.56607,0.57343,0.56262,0.56118,0.56471,0.55786,0.5415,0.56904,0.57624,0.57555,0.56607,0.57343,0.56262,0.56118,0.56471,0.55786,0.5415,0.56904,0.57624
0.45441,0.4848,0.48601,0.4709,0.46388,0.4824,0.46764,0.46333,0.45406,0.49475,0.45441,0.4848,0.48601,0.4709,0.46388,0.4824,0.46764,0.46333,0.45406,0.49475
0.4984,0.49789,0.50074,0.50156,0.49952,0.50276,0.49911,0.50253,0.50157,0.49917,0.4984,0.49789,0.50074,0.50156,0.49952,0.50276,0.49911,0.50253,0.50157,0.49917
-0.36964,-0.28338,-0.3095,-0.32404,-0.30621,-0.25314,-0.3351,-0.35614,-0.36711,-0.32983,-0.36964,-0.28338,-0.3095,-0.32404,-0.30621,-0.25314,-0.3351,-0.35614,-0.36711,-0.32983
-0.92917,-0.95901,-0.9509,-0.94604,-0.95197,-0.96743,-0.94218,-0.93443,-0.93018,-0.94404,-0.92917,-0.95901,-0.9509,-0.94604,-0.95197,-0.96743,-0.94218,-0.93443,-0.93018,-0.94404
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019819,0.026524,0.026693,0.037158,0.033099,0.031573,0.030975,0.029673,0.031837,0.034133,0.019819,0.026524,0.026693,0.037158,0.033099,0.031573,0.030975,0.029673,0.031837,0.034133
0.060407,0.057236,0.063939,0.069996,0.062426,0.063351,0.074478,0.064963,0.061936,0.063212,0.060407,0.057236,0.063939,0.069996,0.062426,0.063351,0.074478,0.064963,0.061936,0.063212
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.627e-05,-5.849e-06,-1.0042e-05,0.0065536,-6.4132e-05,-2.4663e-05,-0.0060834,1.9141e-05,8.7286e-05,0.00204,1.627e-05,-5.849e-06,-1.0042e-05,0.0065536,-6.4132e-05,-2.4663e-05,-0.0060834,1.9141e-05,8.7286e-05,0.00204
-6.4726e-06,1.7284e-06,3.2685e-06,-0.0022447,2.0629e-05,6.4535e-06,0.0021637,-7.2952e-06,-3.4448e-05,-0.00071274,-6.4726e-06,1.7284e-06,3.2685e-06,-0.0022447,2.0629e-05,6.4535e-06,0.0021637,-7.2952e-06,-3.4448e-05,-0.00071274
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.56878,0.56137,0.5672,0.5564,0.55468,0.55914,0.55141,0.53578,0.5629,0.56978,0.56878,0.56137,0.5672,0.5564,0.55468,0.55914,0.55141,0.53578,0.5629,0.56978
0.46711,0.49346,0.49673,0.4816,0.47487,0.49125,0.47858,0.47437,0.46539,0.50509,0.46711,0.49346,0.49673,0.4816,0.47487,0.49125,0.47858,0.47437,0.46539,0.50509
0.4984,0.49789,0.50074,0.50156,0.49952,0.50276,0.49911,0.50253,0.50157,0.49917,0.4984,0.49789,0.50074,0.50156,0.49952,0.50276,0.49911,0.50253,0.50157,0.49917
-0.52889,-0.46086,-0.47375,-0.48686,-0.47112,-0.42901,-0.49293,-0.52151,-0.52493,-0.49051,-0.52889,-0.46086,-0.47375,-0.48686,-0.47112,-0.42901,-0.49293,-0.52151,-0.52493,-0.49051
-0.84869,-0.88747,-0.88066,-0.87348,-0.88207,-0.9033,-0.87007,-0.85325,-0.85115,-0.87143,-0.84869,-0.88747,-0.88066,-0.87348,-0.88207,-0.9033,-0.87007,-0.85325,-0.85115,-0.87143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023722,0.027464,0.026499,0.036844,0.033653,0.032095,0.031224,0.031016,0.032408,0.035132,0.023722,0.027464,0.026499,0.036844,0.033653,0.032095,0.031224,0.031016,0.032408,0.035132
0.065872,0.057453,0.059925,0.074154,0.061938,0.062245,0.07299,0.064485,0.062811,0.063455,0.065872,0.057453,0.059925,0.074154,0.061938,0.062245,0.07299,0.064485,0.062811,0.063455
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0027894,-0.0022943,-0.0008106,-1.9714e-05,-1.7116e-05,0.0015051,-1.954e-05,-9.2689e-06,0.0053126,-2.2821e-05,-0.0027894,-0.0022943,-0.0008106,-1.9714e-05,-1.7116e-05,0.0015051,-1.954e-05,-9.2689e-06,0.0053126,-2.2821e-05
0.0017383,0.0011914,0.00043606,1.0988e-05,9.1417e-06,-0.00071482,1.107e-05,5.6652e-06,-0.0032764,1.2845e-05,0.0017383,0.0011914,0.00043606,1.0988e-05,9.1417e-06,-0.00071482,1.107e-05,5.6652e-06,-0.0032764,1.2845e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.56617,0.55956,0.56481,0.55401,0.55217,0.55699,0.54893,0.53358,0.56053,0.56729,0.56617,0.55956,0.56481,0.55401,0.55217,0.55699,0.54893,0.53358,0.56053,0.56729
0.47201,0.4968,0.50086,0.48572,0.4791,0.49466,0.4828,0.47863,0.46975,0.50908,0.47201,0.4968,0.50086,0.48572,0.4791,0.49466,0.4828,0.47863,0.46975,0.50908
0.4984,0.49789,0.50074,0.50156,0.49952,0.50276,0.49911,0.50253,0.50157,0.49917,0.4984,0.49789,0.50074,0.50156,0.49952,0.50276,0.49911,0.50253,0.50157,0.49917
-0.53609,-0.46894,-0.48123,-0.49427,-0.47864,-0.43706,-0.50011,-0.52899,-0.53207,-0.49782,-0.53609,-0.46894,-0.48123,-0.49427,-0.47864,-0.43706,-0.50011,-0.52899,-0.53207,-0.49782
-0.84416,-0.88323,-0.87659,-0.86931,-0.87801,-0.89943,-0.86596,-0.84863,-0.8467,-0.86728,-0.84416,-0.88323,-0.87659,-0.86931,-0.87801,-0.89943,-0.86596,-0.84863,-0.8467,-0.86728
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.027513,0.028337,0.026269,0.03648,0.034145,0.032554,0.031423,0.032283,0.032921,0.036061,0.027513,0.028337,0.026269,0.03648,0.034145,0.032554,0.031423,0.032283,0.032921,0.036061
0.066871,0.058937,0.061105,0.07548,0.062798,0.063271,0.073589,0.065421,0.064316,0.064284,0.066871,0.058937,0.061105,0.07548,0.062798,0.063271,0.073589,0.065421,0.064316,0.064284
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0056184,-0.0056835,-0.0053682,-0.00018795,-0.00010928,-1.8614e-05,4.801e-06,-1.556e-05,0.0010371,-1.8013e-06,0.0056184,-0.0056835,-0.0053682,-0.00018795,-0.00010928,-1.8614e-05,4.801e-06,-1.556e-05,0.0010371,-1.8013e-06
-0.003568,0.0030175,0.002947,0.00010686,5.9574e-05,9.045e-06,-2.7727e-06,9.6989e-06,-0.00065173,1.034e-06,-0.003568,0.0030175,0.002947,0.00010686,5.9574e-05,9.045e-06,-2.7727e-06,9.6989e-06,-0.00065173,1.034e-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.56377,0.55789,0.56259,0.5518,0.54986,0.55501,0.54663,0.53155,0.55835,0.565,0.56377,0.55789,0.56259,0.5518,0.54986,0.55501,0.54663,0.53155,0.55835,0.565
0.47651,0.49987,0.50467,0.48952,0.483,0.4978,0.48668,0.48255,0.47377,0.51275,0.47651,0.49987,0.50467,0.48952,0.483,0.4978,0.48668,0.48255,0.47377,0.51275
0.4984,0.49789,0.50074,0.50156,0.49952,0.50276,0.49911,0.50253,0.50157,0.49917,0.4984,0.49789,0.50074,0.50156,0.49952,0.50276,0.49911,0.50253,0.50157,0.49917
-0.58538,-0.52436,-0.53261,-0.54508,-0.53025,-0.49238,-0.54939,-0.58014,-0.581,-0.54797,-0.58538,-0.52436,-0.53261,-0.54508,-0.53025,-0.49238,-0.54939,-0.58014,-0.581,-0.54797
-0.81076,-0.8515,-0.84636,-0.83838,-0.84784,-0.87038,-0.83556,-0.81452,-0.8139,-0.8365,-0.81076,-0.8515,-0.84636,-0.83838,-0.84784,-0.87038,-0.83556,-0.81452,-0.8139,-0.8365
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03136,0.029271,0.026086,0.036182,0.0347,0.033079,0.031676,0.033614,0.033493,0.037054,0.03136,0.029271,0.026086,0.036182,0.0347,0.033079,0.031676,0.033614,0.033493,0.037054
0.069697,0.058123,0.058412,0.076783,0.063191,0.063787,0.074067,0.066125,0.065927,0.064716,0.069697,0.058123,0.058412,0.076783,0.063191,0.063787,0.074067,0.066125,0.065927,0.064716
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2487e-05,0.0030853,0.0026081,-0.00062688,8.6095e-06,4.0329e-06,-0.0023745,-1.8212e-05,9.1002e-05,-5.1312e-06,2.2487e-05,0.0030853,0.0026081,-0.00062688,8.6095e-06,4.0329e-06,-0.0023745,-1.8212e-05,9.1002e-05,-5.1312e-06
-1.6236e-05,-0.0019,-0.0016413,0.00040757,-5.3844e-06,-2.2814e-06,0.0015612,1.2971e-05,-6.4962e-05,3.3613e-06,-1.6236e-05,-0.0019,-0.0016413,0.00040757,-5.3844e-06,-2.2814e-06,0.0015612,1.2971e-05,-6.4962e-05,3.3613e-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.56096,0.55594,0.56002,0.54923,0.54717,0.5527,0.54396,0.52919,0.55581,0.56233,0.56096,0.55594,0.56002,0.54923,0.54717,0.5527,0.54396,0.52919,0.55581,0.56233
0.48175,0.50345,0.50908,0.49393,0.48753,0.50145,0.49119,0.4871,0.47844,0.51702,0.48175,0.50345,0.50908,0.49393,0.48753,0.50145,0.49119,0.4871,0.47844,0.51702
0.4984,0.49789,0.50074,0.50156,0.49952,0.50276,0.49911,0.50253,0.50157,0.49917,0.4984,0.49789,0.50074,0.50156,0.49952,0.50276,0.49911,0.50253,0.50157,0.49917
-0.60588,-0.54747,-0.55406,-0.56628,-0.55179,-0.51551,-0.56996,-0.6014,-0.60137,-0.56889,-0.60588,-0.54747,-0.55406,-0.56628,-0.55179,-0.51551,-0.56996,-0.6014,-0.60137,-0.56889
-0.79555,-0.83682,-0.83247,-0.82421,-0.83398,-0.85689,-0.82167,-0.79895,-0.79897,-0.82242,-0.79555,-0.83682,-0.83247,-0.82421,-0.83398,-0.85689,-0.82167,-0.79895,-0.79897,-0.82242
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.035296,0.030293,0.025968,0.035974,0.035344,0.033698,0.032005,0.035039,0.034149,0.038142,0.035296,0.030293,0.025968,0.035974,0.035344,0.033698,0.032005,0.035039,0.034149,0.038142
0.071639,0.059433,0.058542,0.077754,0.064025,0.064709,0.074611,0.067098,0.067871,0.066242,0.071639,0.059433,0.058542,0.077754,0.064025,0.064709,0.074611,0.067098,0.067871,0.066242
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5332e-05,-2.2308e-06,3.0138e-05,-0.0061921,-3.7566e-05,-0.00057365,0.003777,-0.00084291,-8.5966e-06,-0.0051693,1.5332e-05,-2.2308e-06,3.0138e-05,-0.0061921,-3.7566e-05,-0.00057365,0.003777,-0.00084291,-8.5966e-06,-0.0051693
-1.1677e-05,1.4595e-06,-2.0059e-05,0.0042543,2.4855e-05,0.00034511,-0.0026199,0.0006345,6.4704e-06,0.0035757,-1.1677e-05,1.4595e-06,-2.0059e-05,0.0042543,2.4855e-05,0.00034511,-0.0026199,0.0006345,6.4704e-06,0.0035757
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55425,0.55122,0.55381,0.54306,0.54067,0.54716,0.53753,0.52349,0.54973,0.55599,0.55425,0.55122,0.55381,0.54306,0.54067,0.54716,0.53753,0.52349,0.54973,0.55599
0.49386,0.51185,0.51914,0.50416,0.49801,0.50993,0.5017,0.49772,0.4894,0.52707,0.49386,0.51185,0.51914,0.50416,0.49801,0.50993,0.5017,0.49772,0.4894,0.52707
0.4984,0.49789,0.50074,0.50156,0.49952,0.50276,0.49911,0.50253,0.50157,0.49917,0.4984,0.49789,0.50074,0.50156,0.49952,0.50276,0.49911,0.50253,0.50157,0.49917
-0.73762,-0.69684,-0.69334,-0.70362,-0.69173,-0.66618,-0.70342,-0.73776,-0.73247,-0.70449,-0.73762,-0.69684,-0.69334,-0.70362,-0.69173,-0.66618,-0.70342,-0.73776,-0.73247,-0.70449
-0.67522,-0.71723,-0.72061,-0.71057,-0.72216,-0.74579,-0.71078,-0.67507,-0.6808,-0.70972,-0.67522,-0.71723,-0.72061,-0.71057,-0.72216,-0.74579,-0.71078,-0.67507,-0.6808,-0.70972
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.039875,0.031908,0.026278,0.036354,0.036585,0.034939,0.032837,0.037104,0.035365,0.039859,0.039875,0.031908,0.026278,0.036354,0.036585,0.034939,0.032837,0.037104,0.035365,0.039859
0.072733,0.060902,0.055943,0.08176,0.065149,0.06688,0.076425,0.070515,0.07268,0.06683,0.072733,0.060902,0.055943,0.08176,0.065149,0.06688,0.076425,0.070515,0.07268,0.06683
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0028452,1.2906e-05,-2.3503e-06,1.4614e-05,-3.6899e-06,0.0054589,-1.2723e-05,5.6638e-05,-0.003888,-8.1233e-07,-0.0028452,1.2906e-05,-2.3503e-06,1.4614e-05,-3.6899e-06,0.0054589,-1.2723e-05,5.6638e-05,-0.003888,-8.1233e-07
0.0031082,-1.2539e-05,2.2614e-06,-1.4471e-05,3.5344e-06,-0.0048762,1.2592e-05,-6.1898e-05,0.0041831,8.0635e-07,0.0031082,-1.2539e-05,2.2614e-06,-1.4471e-05,3.5344e-06,-0.0048762,1.2592e-05,-6.1898e-05,0.0041831,8.0635e-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55168,0.54941,0.55144,0.54069,0.53817,0.54502,0.53507,0.52131,0.5474,0.55356,0.55168,0.54941,0.55144,0.54069,0.53817,0.54502,0.53507,0.52131,0.5474,0.55356
0.49848,0.51507,0.52297,0.50806,0.502,0.51317,0.50572,0.50178,0.49358,0.53091,0.49848,0.51507,0.52297,0.50806,0.502,0.51317,0.50572,0.50178,0.49358,0.53091
0.4984,0.49789,0.50074,0.50156,0.49952,0.50276,0.49911,0.50253,0.50157,0.49917,0.4984,0.49789,0.50074,0.50156,0.49952,0.50276,0.49911,0.50253,0.50157,0.49917
-0.73993,-0.69972,-0.69576,-0.70615,-0.69431,-0.66903,-0.70583,-0.74018,-0.73486,-0.70691,-0.73993,-0.69972,-0.69576,-0.70615,-0.69431,-0.66903,-0.70583,-0.74018,-0.73486,-0.70691
-0.67269,-0.71442,-0.71828,-0.70806,-0.71968,-0.74324,-0.70838,-0.67241,-0.67821,-0.7073,-0.67269,-0.71442,-0.71828,-0.70806,-0.71968,-0.74324,-0.70838,-0.67241,-0.67821,-0.7073
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.040641,0.033851,0.027297,0.037701,0.038456,0.035826,0.034182,0.037926,0.035699,0.03967,0.040641,0.033851,0.027297,0.037701,0.038456,0.035826,0.034182,0.037926,0.035699,0.03967
0.073796,0.062304,0.056232,0.08384,0.066577,0.067826,0.07754,0.071904,0.074631,0.067046,0.073796,0.062304,0.056232,0.08384,0.066577,0.067826,0.07754,0.071904,0.074631,0.067046
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0036884,-7.7301e-06,1.5157e-05,-2.6508e-05,-4.0241e-06,0.0024693,3.6245e-06,2.4198e-06,0.0031395,-0.00028503,0.0036884,-7.7301e-06,1.5157e-05,-2.6508e-05,-4.0241e-06,0.0024693,3.6245e-06,2.4198e-06,0.0031395,-0.00028503
-0.0040571,7.571e-06,-1.4682e-05,2.6437e-05,3.8822e-06,-0.0022228,-3.6114e-06,-2.6636e-06,-0.0034018,0.00028486,-0.0040571,7.571e-06,-1.4682e-05,2.6437e-05,3.8822e-06,-0.0022228,-3.6114e-06,-2.6636e-06,-0.0034018,0.00028486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.54934,0.54774,0.54926,0.53852,0.53588,0.54307,0.53281,0.51929,0.54528,0.55135,0.54934,0.54774,0.54926,0.53852,0.53588,0.54307,0.53281,0.51929,0.54528,0.55135
0.50259,0.51798,0.52635,0.51156,0.50557,0.51606,0.50933,0.5054,0.49736,0.53438,0.50259,0.51798,0.52635,0.51156,0.50557,0.51606,0.50933,0.5054,0.49736,0.53438
0.4984,0.49789,0.50074,0.50156,0.49952,0.50276,0.49911,0.50253,0.50157,0.49917,0.4984,0.49789,0.50074,0.50156,0.49952,0.50276,0.49911,0.50253,0.50157,0.49917
-0.75582,-0.71954,-0.71246,-0.72362,-0.71215,-0.68871,-0.72247,-0.75683,-0.75136,-0.72362,-0.75582,-0.71954,-0.71246,-0.72362,-0.71215,-0.68871,-0.72247,-0.75683,-0.75136,-0.72362
-0.65478,-0.69445,-0.70171,-0.6902,-0.70203,-0.72504,-0.6914,-0.65361,-0.6599,-0.6902,-0.65478,-0.69445,-0.70171,-0.6902,-0.70203,-0.72504,-0.6914,-0.65361,-0.6599,-0.6902
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.041419,0.035808,0.028325,0.039061,0.04034,0.036727,0.035537,0.038761,0.036045,0.039493,0.041419,0.035808,0.028325,0.039061,0.04034,0.036727,0.035537,0.038761,0.036045,0.039493
0.074629,0.063669,0.056867,0.085978,0.068035,0.06873,0.078584,0.073523,0.075516,0.067535,0.074629,0.063669,0.056867,0.085978,0.068035,0.06873,0.078584,0.073523,0.075516,0.067535
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.0128e-05,-0.0017967,-0.0024179,-0.00021443,1.223e-06,3.503e-05,-0.002539,7.1484e-06,8.4504e-06,2.1018e-05,-2.0128e-05,-0.0017967,-0.0024179,-0.00021443,1.223e-06,3.503e-05,-0.002539,7.1484e-06,8.4504e-06,2.1018e-05
2.3234e-05,0.0018616,0.002455,0.00022481,-1.2407e-06,-3.3274e-05,0.0026531,-8.2774e-06,-9.6216e-06,-2.2036e-05,2.3234e-05,0.0018616,0.002455,0.00022481,-1.2407e-06,-3.3274e-05,0.0026531,-8.2774e-06,-9.6216e-06,-2.2036e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
