-0.012516,-0.017999,-0.01358,0.017423,0.019872,0.018339,-0.0073319,0.0045791,-0.010604,0.0028621,-0.02412,0.0035221,-0.013687,0.0098011,0.0076971,-0.0069559,-0.0041739,-0.0046369,-0.00087686,0.012432,0.0042441,-0.020275,-0.010927,0.013529,-0.0045339,0.0087981,0.0015881,0.00099114,-0.0019189,0.0047891,-0.0040549,0.0013791,-0.010561,-0.0025509,-0.0058329,0.0035661,0.014731,0.0047981,0.0058121,-0.013398,-0.0031069,-0.011457,-0.00011686,0.0027011,-0.0036909,-0.0058359,0.0056291,0.0041701,-0.00081286,0.010272,-0.0046519,0.013362,0.00051514,0.0055061,0.020378,-0.0059939,0.0029091,-0.012516,-0.017999,-0.01358,0.017423,0.019872,0.018339,-0.0073319,0.0045791,-0.010604,0.0028621,-0.02412,0.0035221,-0.013687,0.0098011,0.0076971,-0.0069559,-0.0041739,-0.0046369,-0.00087686,0.012432,0.0042441,-0.020275,-0.010927,0.013529,-0.0045339,0.0087981,0.0015881,0.00099114,-0.0019189,0.0047891,-0.0040549,0.0013791,-0.010561,-0.0025509,-0.0058329,0.0035661,0.014731,0.0047981,0.0058121,-0.013398,-0.0031069,-0.011457,-0.00011686,0.0027011,-0.0036909,-0.0058359,0.0056291,0.0041701,-0.00081286,0.010272,-0.0046519,0.013362,0.00051514,0.0055061,0.020378,-0.0059939,0.0029091
-0.010003,-0.015496,-0.010945,0.014549,0.017806,0.015669,-0.0046397,0.0066713,-0.0084427,0.0049183,-0.021402,0.0055653,-0.011335,0.0071233,0.0050413,-0.0047697,-0.0016317,-0.0021027,-0.0038297,0.0097043,0.0014463,-0.017978,-0.013579,0.011128,-0.0070727,0.0065693,-0.00072368,-0.0018547,0.00060432,0.0071923,-0.0019507,-0.0013867,-0.013022,-0.00028468,-0.0032607,0.00086632,0.01212,0.0071473,0.0032143,-0.011367,-0.0011227,-0.0092767,-0.0028287,0.0050793,-0.0013427,-0.0032447,0.0028963,0.0018653,0.0012523,0.0079983,-0.0023077,0.010602,-0.0019487,0.0078453,0.017669,-0.0036877,0.00028732,-0.010003,-0.015496,-0.010945,0.014549,0.017806,0.015669,-0.0046397,0.0066713,-0.0084427,0.0049183,-0.021402,0.0055653,-0.011335,0.0071233,0.0050413,-0.0047697,-0.0016317,-0.0021027,-0.0038297,0.0097043,0.0014463,-0.017978,-0.013579,0.011128,-0.0070727,0.0065693,-0.00072368,-0.0018547,0.00060432,0.0071923,-0.0019507,-0.0013867,-0.013022,-0.00028468,-0.0032607,0.00086632,0.01212,0.0071473,0.0032143,-0.011367,-0.0011227,-0.0092767,-0.0028287,0.0050793,-0.0013427,-0.0032447,0.0028963,0.0018653,0.0012523,0.0079983,-0.0023077,0.010602,-0.0019487,0.0078453,0.017669,-0.0036877,0.00028732
-0.0039261,-0.0098081,-0.0048281,0.0078429,0.012896,0.0093829,0.0016919,0.011537,-0.0033731,0.0097659,-0.01527,0.010354,-0.0057271,0.00096295,-0.0011461,0.00024495,0.0042499,0.0039769,-0.010594,0.0033449,-0.0051561,-0.012562,-0.019714,0.0055669,-0.013019,0.0013919,-0.0061521,-0.0084511,0.0065159,0.012966,0.0029059,-0.0078951,-0.018739,0.0051279,0.0021529,-0.0052861,0.0061179,0.012586,-0.0027421,-0.0066081,0.0035789,-0.0040611,-0.0092551,0.010181,0.0040459,0.0027909,-0.0036401,-0.0036921,0.0060249,0.0029009,0.0030399,0.0043509,-0.0074331,0.01288,0.011603,0.0018149,-0.0057151,-0.0039261,-0.0098081,-0.0048281,0.0078429,0.012896,0.0093829,0.0016919,0.011537,-0.0033731,0.0097659,-0.01527,0.010354,-0.0057271,0.00096295,-0.0011461,0.00024495,0.0042499,0.0039769,-0.010594,0.0033449,-0.0051561,-0.012562,-0.019714,0.0055669,-0.013019,0.0013919,-0.0061521,-0.0084511,0.0065159,0.012966,0.0029059,-0.0078951,-0.018739,0.0051279,0.0021529,-0.0052861,0.0061179,0.012586,-0.0027421,-0.0066081,0.0035789,-0.0040611,-0.0092551,0.010181,0.0040459,0.0027909,-0.0036401,-0.0036921,0.0060249,0.0029009,0.0030399,0.0043509,-0.0074331,0.01288,0.011603,0.0018149,-0.0057151
-0.0015853,-0.0075553,-0.0024253,0.0051867,0.010979,0.0069297,0.0041547,0.013466,-0.0013873,0.011666,-0.012805,0.012232,-0.0035473,-0.0014793,-0.0035843,0.0022277,0.0065807,0.0063177,-0.013263,0.00084074,-0.0077313,-0.01045,-0.022127,0.0033797,-0.01534,-0.00065126,-0.0082843,-0.01104,0.0088367,0.015183,0.0048217,-0.010454,-0.020979,0.0072237,0.0044057,-0.0077253,0.0037307,0.014721,-0.0050943,-0.0047333,0.0054077,-0.0020373,-0.011764,0.012273,0.0061957,0.0051627,-0.0061743,-0.0058453,0.0079247,0.00085374,0.0051787,0.0018737,-0.0096433,0.014943,0.0091637,0.0039487,-0.0080993,-0.0015853,-0.0075553,-0.0024253,0.0051867,0.010979,0.0069297,0.0041547,0.013466,-0.0013873,0.011666,-0.012805,0.012232,-0.0035473,-0.0014793,-0.0035843,0.0022277,0.0065807,0.0063177,-0.013263,0.00084074,-0.0077313,-0.01045,-0.022127,0.0033797,-0.01534,-0.00065126,-0.0082843,-0.01104,0.0088367,0.015183,0.0048217,-0.010454,-0.020979,0.0072237,0.0044057,-0.0077253,0.0037307,0.014721,-0.0050943,-0.0047333,0.0054077,-0.0020373,-0.011764,0.012273,0.0061957,0.0051627,-0.0061743,-0.0058453,0.0079247,0.00085374,0.0051787,0.0018737,-0.0096433,0.014943,0.0091637,0.0039487,-0.0080993
0.00056677,-0.0055022,-0.00023223,0.0027368,0.0092038,0.0047058,0.0064008,0.015239,0.00042877,0.013411,-0.010544,0.013952,-0.0015472,-0.0037142,-0.0058222,0.0040408,0.0087168,0.0084568,-0.015696,-0.0014582,-0.010092,-0.0085132,-0.024331,0.0013818,-0.017459,-0.0025282,-0.010235,-0.013408,0.010964,0.01721,0.0065798,-0.012819,-0.023018,0.0091448,0.0064608,-0.0099492,0.0015348,0.016668,-0.0072402,-0.0030112,0.0070848,-0.00017523,-0.014063,0.014166,0.0081688,0.0073318,-0.0085052,-0.0078262,0.0096668,-0.0010082,0.0071398,-0.00037323,-0.011661,0.016819,0.0069368,0.0059048,-0.010284,0.00056677,-0.0055022,-0.00023223,0.0027368,0.0092038,0.0047058,0.0064008,0.015239,0.00042877,0.013411,-0.010544,0.013952,-0.0015472,-0.0037142,-0.0058222,0.0040408,0.0087168,0.0084568,-0.015696,-0.0014582,-0.010092,-0.0085132,-0.024331,0.0013818,-0.017459,-0.0025282,-0.010235,-0.013408,0.010964,0.01721,0.0065798,-0.012819,-0.023018,0.0091448,0.0064608,-0.0099492,0.0015348,0.016668,-0.0072402,-0.0030112,0.0070848,-0.00017523,-0.014063,0.014166,0.0081688,0.0073318,-0.0085052,-0.0078262,0.0096668,-0.0010082,0.0071398,-0.00037323,-0.011661,0.016819,0.0069368,0.0059048,-0.010284
0.0030864,-0.0030866,0.0023524,-0.00012556,0.0071414,0.0020614,0.0090484,0.017318,0.0025674,0.015456,-0.0078916,0.015972,0.00079844,-0.0063436,-0.0084466,0.0061724,0.011226,0.010974,-0.018563,-0.0041536,-0.012863,-0.0062426,-0.026925,-0.00096856,-0.019954,-0.0047266,-0.012533,-0.01619,0.013461,0.019591,0.0086384,-0.015574,-0.025427,0.011399,0.0088794,-0.01257,-0.0010356,0.018962,-0.0097676,-0.00099056,0.0090504,0.0020024,-0.016767,0.016412,0.010485,0.0098824,-0.011232,-0.010148,0.011715,-0.0032116,0.0094444,-0.0030336,-0.014037,0.019032,0.0043144,0.0082004,-0.012849,0.0030864,-0.0030866,0.0023524,-0.00012556,0.0071414,0.0020614,0.0090484,0.017318,0.0025674,0.015456,-0.0078916,0.015972,0.00079844,-0.0063436,-0.0084466,0.0061724,0.011226,0.010974,-0.018563,-0.0041536,-0.012863,-0.0062426,-0.026925,-0.00096856,-0.019954,-0.0047266,-0.012533,-0.01619,0.013461,0.019591,0.0086384,-0.015574,-0.025427,0.011399,0.0088794,-0.01257,-0.0010356,0.018962,-0.0097676,-0.00099056,0.0090504,0.0020024,-0.016767,0.016412,0.010485,0.0098824,-0.011232,-0.010148,0.011715,-0.0032116,0.0094444,-0.0030336,-0.014037,0.019032,0.0043144,0.0082004,-0.012849
0.0092095,0.0026305,0.0085725,-0.0071795,0.0021335,-0.0044185,0.015407,0.022451,0.0077655,0.020458,-0.0014385,0.020874,0.0065145,-0.01274,-0.014838,0.011282,0.01736,0.017035,-0.025382,-0.010704,-0.019563,-0.00076346,-0.033149,-0.0066055,-0.025932,-0.01006,-0.018172,-0.022832,0.019546,0.025284,0.013573,-0.022296,-0.031208,0.016862,0.014608,-0.01883,-0.0072885,0.024455,-0.015799,0.0039765,0.013788,0.0072985,-0.023383,0.021743,0.016184,0.016054,-0.017833,-0.015871,0.01679,-0.0085475,0.015094,-0.0093425,-0.019743,0.024276,-0.0020035,0.01376,-0.019045,0.0092095,0.0026305,0.0085725,-0.0071795,0.0021335,-0.0044185,0.015407,0.022451,0.0077655,0.020458,-0.0014385,0.020874,0.0065145,-0.01274,-0.014838,0.011282,0.01736,0.017035,-0.025382,-0.010704,-0.019563,-0.00076346,-0.033149,-0.0066055,-0.025932,-0.01006,-0.018172,-0.022832,0.019546,0.025284,0.013573,-0.022296,-0.031208,0.016862,0.014608,-0.01883,-0.0072885,0.024455,-0.015799,0.0039765,0.013788,0.0072985,-0.023383,0.021743,0.016184,0.016054,-0.017833,-0.015871,0.01679,-0.0085475,0.015094,-0.0093425,-0.019743,0.024276,-0.0020035,0.01376,-0.019045
0.011551,0.0048832,0.010976,-0.0098368,0.00021621,-0.0068748,0.017871,0.02438,0.0097522,0.022358,0.0010282,0.022751,0.0086942,-0.015185,-0.017278,0.013265,0.019691,0.019376,-0.028052,-0.01321,-0.02214,0.0013492,-0.035564,-0.0087928,-0.028254,-0.012104,-0.020306,-0.025422,0.021867,0.0275,0.015489,-0.024856,-0.03345,0.018958,0.01686,-0.02127,-0.0096758,0.02659,-0.018153,0.0058522,0.015615,0.0093232,-0.025894,0.023835,0.018335,0.018426,-0.020368,-0.018027,0.01869,-0.010596,0.017234,-0.011821,-0.021954,0.026338,-0.0044428,0.015894,-0.021431,0.011551,0.0048832,0.010976,-0.0098368,0.00021621,-0.0068748,0.017871,0.02438,0.0097522,0.022358,0.0010282,0.022751,0.0086942,-0.015185,-0.017278,0.013265,0.019691,0.019376,-0.028052,-0.01321,-0.02214,0.0013492,-0.035564,-0.0087928,-0.028254,-0.012104,-0.020306,-0.025422,0.021867,0.0275,0.015489,-0.024856,-0.03345,0.018958,0.01686,-0.02127,-0.0096758,0.02659,-0.018153,0.0058522,0.015615,0.0093232,-0.025894,0.023835,0.018335,0.018426,-0.020368,-0.018027,0.01869,-0.010596,0.017234,-0.011821,-0.021954,0.026338,-0.0044428,0.015894,-0.021431
0.013721,0.0069368,0.013192,-0.012317,-0.0015582,-0.0091622,0.020139,0.026184,0.011594,0.024125,0.0033128,0.02449,0.010717,-0.01745,-0.01954,0.015088,0.021858,0.021534,-0.030495,-0.01553,-0.024519,0.0032978,-0.037783,-0.010803,-0.030388,-0.013995,-0.022294,-0.027797,0.024021,0.029534,0.01725,-0.027231,-0.035511,0.020896,0.018917,-0.023508,-0.01189,0.028552,-0.02031,0.0076018,0.017301,0.011199,-0.02823,0.025748,0.020342,0.020618,-0.02271,-0.02004,0.020471,-0.012491,0.019228,-0.014085,-0.023989,0.028222,-0.0066912,0.017867,-0.023632,0.013721,0.0069368,0.013192,-0.012317,-0.0015582,-0.0091622,0.020139,0.026184,0.011594,0.024125,0.0033128,0.02449,0.010717,-0.01745,-0.01954,0.015088,0.021858,0.021534,-0.030495,-0.01553,-0.024519,0.0032978,-0.037783,-0.010803,-0.030388,-0.013995,-0.022294,-0.027797,0.024021,0.029534,0.01725,-0.027231,-0.035511,0.020896,0.018917,-0.023508,-0.01189,0.028552,-0.02031,0.0076018,0.017301,0.011199,-0.02823,0.025748,0.020342,0.020618,-0.02271,-0.02004,0.020471,-0.012491,0.019228,-0.014085,-0.023989,0.028222,-0.0066912,0.017867,-0.023632
0.016244,0.0093539,0.015781,-0.015187,-0.0036201,-0.011822,0.022792,0.028271,0.013738,0.026176,0.0059719,0.026514,0.013069,-0.020088,-0.022171,0.017222,0.024375,0.024056,-0.033363,-0.01823,-0.027294,0.0055719,-0.040381,-0.013156,-0.032885,-0.016197,-0.024601,-0.03058,0.026526,0.031918,0.01931,-0.029988,-0.037925,0.023155,0.021335,-0.026132,-0.014463,0.03085,-0.022839,0.0096289,0.019268,0.01338,-0.030942,0.027998,0.022667,0.023174,-0.025439,-0.022369,0.02253,-0.014702,0.02154,-0.016748,-0.026369,0.030437,-0.0093191,0.020166,-0.026201,0.016244,0.0093539,0.015781,-0.015187,-0.0036201,-0.011822,0.022792,0.028271,0.013738,0.026176,0.0059719,0.026514,0.013069,-0.020088,-0.022171,0.017222,0.024375,0.024056,-0.033363,-0.01823,-0.027294,0.0055719,-0.040381,-0.013156,-0.032885,-0.016197,-0.024601,-0.03058,0.026526,0.031918,0.01931,-0.029988,-0.037925,0.023155,0.021335,-0.026132,-0.014463,0.03085,-0.022839,0.0096289,0.019268,0.01338,-0.030942,0.027998,0.022667,0.023174,-0.025439,-0.022369,0.02253,-0.014702,0.02154,-0.016748,-0.026369,0.030437,-0.0093191,0.020166,-0.026201
-0.056244,-0.061951,-0.059762,0.06782,0.055927,0.065055,-0.054377,-0.032133,-0.048425,-0.033114,-0.07202,-0.032236,-0.054742,0.056835,0.054234,-0.045325,-0.048785,-0.048765,0.050945,0.060225,0.053126,-0.060405,0.035563,0.05559,0.039868,0.047852,0.042067,0.050822,-0.046095,-0.036991,-0.040944,0.049753,0.032539,-0.042047,-0.051631,0.051009,0.060586,-0.036349,0.051401,-0.048996,-0.037731,-0.049469,0.047289,-0.039505,-0.044987,-0.051218,0.053259,0.04434,-0.037106,0.050386,-0.045929,0.06187,0.044007,-0.035994,0.06816,-0.046201,0.048963,-0.056244,-0.061951,-0.059762,0.06782,0.055927,0.065055,-0.054377,-0.032133,-0.048425,-0.033114,-0.07202,-0.032236,-0.054742,0.056835,0.054234,-0.045325,-0.048785,-0.048765,0.050945,0.060225,0.053126,-0.060405,0.035563,0.05559,0.039868,0.047852,0.042067,0.050822,-0.046095,-0.036991,-0.040944,0.049753,0.032539,-0.042047,-0.051631,0.051009,0.060586,-0.036349,0.051401,-0.048996,-0.037731,-0.049469,0.047289,-0.039505,-0.044987,-0.051218,0.053259,0.04434,-0.037106,0.050386,-0.045929,0.06187,0.044007,-0.035994,0.06816,-0.046201,0.048963
